Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Expiry_Class,Days_Until_Expiry,Stock_Age,Stock_Value,Shelf_Life,Remaining_Shelf_Life_Ratio
02-034-6209,Sour Cream,Dairy,34-724-1913,Yodel,22,43,3,4.1,2025-02-01,2024-07-26,2025-03-16,96 Brown Drive,45,87,Backordered,Expired,-175,218,90.19999999999999,43,0.0
27-635-8394,Orange,Fruits & Vegetables,87-893-6089,Twitterwire,88,37,61,2.9,2025-02-03,2024-11-13,2025-06-07,812 Shelley Circle,63,35,Discontinued,Expired,-92,216,255.2,124,0.0
31-803-5001,Asparagus,Fruits & Vegetables,14-414-1945,Voonder,78,16,37,4.7,2024-10-12,2024-12-04,2025-04-22,64 1st Plaza,25,96,Backordered,Expired,-138,330,366.6,192,0.0
44-128-2185,Jasmine Rice,Grains & Pulses,79-091-7381,Katz,98,20,81,4.75,2024-08-14,2024-07-10,2025-04-29,012 Mockingbird Court,51,23,Backordered,Expired,-131,389,465.5,258,0.0
47-749-3277,Powdered Sugar,Grains & Pulses,96-551-3929,Devbug,46,20,30,2.5,2024-03-06,2024-02-29,2025-08-07,502 Sachs Circle,54,24,Backordered,Expired,-31,550,115.0,519,0.0
91-257-3672,Tilapia,Seafood,30-438-6295,InnoZ,78,75,3,7.0,2024-08-08,2024-12-18,2025-03-28,10997 Dexter Parkway,63,100,Active,Expired,-163,395,546.0,232,0.0
05-334-2923,Bread Flour,Grains & Pulses,41-772-6271,Browsezoom,14,74,71,1.5,2024-08-18,2024-11-22,2025-07-29,8 Surrey Pass,37,22,Discontinued,Expired,-40,385,21.0,345,0.0
93-166-3169,White Tea,Beverages,21-156-0102,Viva,58,81,66,25.0,2024-06-24,2025-02-13,2025-04-21,339 Crescent Oaks Plaza,85,78,Active,Expired,-139,440,1450.0,301,0.0
01-439-6231,Sunflower Oil,Oils & Fats,08-490-1714,Skidoo,88,100,17,2.5,2024-12-11,2024-10-28,2025-08-18,8 Spaight Circle,25,28,Discontinued,Expired,-20,270,220.0,250,0.0
28-044-4102,Papaya,Fruits & Vegetables,93-358-1118,Yakijo,19,28,83,4.5,2024-11-26,2024-03-01,2025-05-08,309 Burning Wood Center,91,73,Discontinued,Expired,-122,285,85.5,163,0.0
62-998-7250,Evaporated Milk,Dairy,72-002-3904,Photobug,72,3,10,2.0,2025-01-18,2024-07-31,2025-05-01,9171 Redwing Street,52,14,Backordered,Expired,-129,232,144.0,103,0.0
52-402-9245,Broccoli,Fruits & Vegetables,37-519-7762,Plajo,89,40,64,4.0,2024-10-16,2025-02-12,2025-09-03,185 Stone Corner Parkway,93,48,Active,Expired,-4,326,356.0,322,0.0
24-972-6969,Cheese,Dairy,27-532-7847,Twitterbeat,69,53,32,9.2,2024-09-11,2024-05-28,2025-05-25,5862 Hooker Pass,28,56,Active,Expired,-105,361,634.8,256,0.0
28-608-0039,Lemon,Fruits & Vegetables,26-796-0872,Avavee,63,60,54,2.5,2024-12-26,2024-05-21,2025-07-05,31057 Roth Place,33,31,Backordered,Expired,-64,255,157.5,191,0.0
61-317-9944,White Bread,Bakery,03-220-5535,Skivee,72,20,71,2.5,2024-06-29,2024-05-17,2025-08-02,21844 Artisan Trail,87,68,Discontinued,Expired,-36,435,180.0,399,0.0
04-277-5245,Coconut Sugar,Grains & Pulses,90-175-7764,Bubblebox,20,51,21,5.0,2024-03-19,2024-07-28,2025-05-14,911 Ridgeway Way,71,26,Backordered,Expired,-116,537,100.0,421,0.0
03-919-9890,Halibut,Seafood,69-289-8783,Wikibox,47,29,70,20.0,2024-08-09,2024-12-07,2025-04-03,7 Riverside Road,61,44,Active,Expired,-157,394,940.0,237,0.0
29-092-3453,Spinach,Fruits & Vegetables,41-867-9911,Youbridge,61,17,69,2.52,2024-05-22,2024-05-07,2025-08-31,676 Redwing Trail,31,29,Active,Expired,-7,473,153.72,466,0.0
19-967-0632,Short Grain Rice,Grains & Pulses,90-445-1753,Yombu,53,86,54,3.0,2024-08-14,2025-02-04,2025-08-10,6990 Kings Place,44,3,Discontinued,Expired,-28,389,159.0,361,0.0
74-587-2065,Pear,Fruits & Vegetables,33-141-1402,Gigaclub,29,20,85,4.5,2024-10-27,2025-02-20,2025-04-22,84642 Clarendon Point,31,31,Active,Expired,-138,315,130.5,177,0.0
21-890-2826,Gouda Cheese,Dairy,32-371-1686,Avaveo,48,12,62,7.0,2024-06-15,2024-05-04,2025-07-14,84 Hoffman Way,59,23,Active,Expired,-55,449,336.0,394,0.0
46-520-1819,Short Grain Rice,Grains & Pulses,10-762-7936,Katz,41,36,78,4.5,2024-07-04,2024-10-04,2025-06-07,805 Nancy Crossing,38,75,Backordered,Expired,-92,430,184.5,338,0.0
34-110-1040,Bell Pepper,Fruits & Vegetables,14-427-6604,Leenti,75,85,27,4.5,2024-05-30,2024-06-09,2025-09-06,42397 Knutson Place,26,68,Discontinued,Expired,-1,465,337.5,464,0.0
35-257-9312,Parmesan Cheese,Dairy,35-927-4986,Photospace,80,100,48,12.0,2024-08-18,2024-10-12,2025-04-28,9463 Northland Court,100,28,Backordered,Expired,-132,385,960.0,253,0.0
96-316-7600,Bell Pepper,Fruits & Vegetables,76-671-7104,Linklinks,70,31,55,4.5,2024-07-31,2024-07-27,2025-07-27,6 Swallow Crossing,23,80,Discontinued,Expired,-42,403,315.0,361,0.0
74-562-7431,Vanilla Biscuit,Bakery,66-174-9633,Linkbridge,94,34,21,5.5,2024-03-18,2024-03-20,2025-08-14,79 Ronald Regan Avenue,74,70,Backordered,Expired,-24,538,517.0,514,0.0
06-849-4869,Sesame Oil,Oils & Fats,39-464-7300,Rhycero,85,15,16,6.5,2024-05-13,2025-02-19,2025-06-03,041 Paget Alley,46,24,Discontinued,Expired,-96,482,552.5,386,0.0
07-858-5487,Swiss Cheese,Dairy,92-991-6167,Meeveo,64,14,44,8.0,2024-06-23,2024-05-16,2025-03-13,6 Susan Alley,53,33,Active,Expired,-178,441,512.0,263,0.0
78-362-8578,Lemon,Fruits & Vegetables,57-633-6273,Vimbo,72,32,80,2.45,2024-07-06,2024-11-17,2025-07-25,86 Corben Crossing,25,9,Backordered,Expired,-44,428,176.4,384,0.0
76-854-0095,White Sugar,Grains & Pulses,38-883-3382,Mydeo,65,61,82,2.0,2024-05-31,2025-02-08,2025-06-05,7834 Cordelia Alley,29,11,Backordered,Expired,-94,464,130.0,370,0.0
85-781-5386,Salmon,Seafood,89-439-6947,Avavee,78,68,86,15.0,2024-03-25,2024-03-20,2025-08-03,10577 Thierer Plaza,47,95,Discontinued,Expired,-35,531,1170.0,496,0.0
63-168-6018,Cucumber,Fruits & Vegetables,01-853-2191,Bubblemix,60,63,81,1.8,2025-01-26,2024-10-03,2025-05-10,0847 Artisan Hill,74,31,Active,Expired,-120,224,108.0,104,0.0
57-779-4955,Black Rice,Grains & Pulses,84-869-9980,Zazio,92,48,22,6.25,2024-11-29,2024-12-01,2025-04-28,38436 Anthes Way,38,61,Backordered,Expired,-132,282,575.0,150,0.0
60-456-8169,Cheddar Cheese,Dairy,54-529-4459,Oyoba,21,28,72,9.0,2025-01-28,2024-02-28,2025-04-19,710 Service Park,69,51,Backordered,Expired,-141,222,189.0,81,0.0
38-664-2155,Cauliflower,Fruits & Vegetables,10-540-5841,Realpoint,48,27,73,2.55,2025-01-13,2024-04-12,2025-04-19,843 Pepper Wood Hill,52,97,Discontinued,Expired,-141,237,122.39999999999999,96,0.0
95-640-0293,Arborio Rice,Grains & Pulses,43-575-2151,Geba,34,32,22,4.5,2024-05-02,2024-11-02,2025-06-26,31 Sullivan Hill,42,27,Active,Expired,-73,493,153.0,420,0.0
26-161-6692,Zucchini,Fruits & Vegetables,61-796-7912,Kare,61,90,26,2.5,2024-12-22,2024-09-07,2025-06-10,70001 Vahlen Lane,79,84,Discontinued,Expired,-89,259,152.5,170,0.0
46-931-6897,Cream,Dairy,22-946-8052,Meevee,29,32,26,2.5,2024-09-21,2024-06-15,2025-05-02,44 Kensington Road,64,85,Discontinued,Expired,-128,351,72.5,223,0.0
59-075-2457,Egg (Goose),Dairy,18-733-2453,Dynava,97,26,15,2.5,2024-08-21,2025-02-03,2025-03-26,2 Barby Lane,33,58,Discontinued,Expired,-165,382,242.5,217,0.0
15-884-7413,Apple,Fruits & Vegetables,39-412-7454,Geba,77,58,13,3.5,2024-06-22,2024-05-23,2025-04-20,6225 Westend Pass,63,28,Discontinued,Expired,-140,442,269.5,302,0.0
69-743-0161,Bread Flour,Grains & Pulses,29-774-6779,Twitterwire,99,54,71,1.5,2024-10-22,2024-08-14,2025-07-01,583 Loftsgordon Road,80,10,Discontinued,Expired,-68,320,148.5,252,0.0
57-101-0060,Whole Wheat Flour,Grains & Pulses,40-070-5881,Topicstorm,59,73,86,2.75,2025-02-13,2025-01-01,2025-07-21,78919 East Crossing,32,56,Backordered,Expired,-48,206,162.25,158,0.0
71-015-9181,Pomegranate,Fruits & Vegetables,56-196-9896,Tagopia,22,35,55,6.0,2024-08-30,2024-08-27,2025-05-18,62238 Mallory Place,41,27,Active,Expired,-112,373,132.0,261,0.0
48-957-6116,Eggplant,Fruits & Vegetables,34-334-6888,Topicstorm,31,44,9,3.0,2024-05-30,2024-05-16,2025-07-12,938 Hanover Point,46,9,Discontinued,Expired,-57,465,93.0,408,0.0
39-315-3936,Heavy Cream,Dairy,99-034-7010,Yata,57,62,72,4.0,2025-02-21,2024-09-25,2025-07-29,850 Glacier Hill Drive,23,4,Backordered,Expired,-40,198,228.0,158,0.0
22-266-9291,Sardines,Seafood,15-550-0171,Vinder,11,17,59,6.0,2024-07-20,2024-03-27,2025-06-29,111 David Hill,69,100,Backordered,Expired,-70,414,66.0,344,0.0
13-798-3397,Egg (Turkey),Dairy,89-992-6472,Twimm,86,16,37,2.5,2024-03-27,2024-05-09,2025-07-29,93321 Kennedy Point,34,66,Active,Expired,-40,529,215.0,489,0.0
31-255-9616,Tuna,Seafood,11-031-9939,Centimia,88,71,9,18.0,2024-03-14,2024-12-28,2025-07-05,9440 Coleman Drive,28,14,Backordered,Expired,-64,542,1584.0,478,0.0
82-041-7211,Swiss Cheese,Dairy,03-615-0558,Reallinks,49,49,26,8.0,2024-09-10,2024-05-19,2025-04-26,285 1st Park,78,61,Discontinued,Expired,-134,362,392.0,228,0.0
54-822-9009,Cauliflower,Grains & Pulses,23-197-9965,Shufflester,40,38,32,3.2,2024-10-25,2024-06-08,2025-04-11,64389 Arkansas Alley,21,45,Backordered,Expired,-149,317,128.0,168,0.0
74-943-9034,White Bread,Bakery,15-739-5480,Tagfeed,30,91,34,2.5,2024-07-11,2024-11-18,2025-04-29,0 Saint Paul Center,97,88,Active,Expired,-131,423,75.0,292,0.0
28-008-2951,Broccoli,Fruits & Vegetables,64-118-1480,Buzzster,95,29,28,4.0,2024-07-20,2025-01-16,2025-04-06,26 Barnett Junction,52,46,Discontinued,Expired,-154,414,380.0,260,0.0
45-380-4627,Cabbage,Fruits & Vegetables,20-201-5639,Zoombox,90,1,40,0.9,2024-10-20,2025-01-11,2025-05-16,0 Thackeray Point,52,19,Discontinued,Expired,-114,322,81.0,208,0.0
07-617-6934,Coconut Sugar,Grains & Pulses,48-700-8059,Feedfire,91,39,48,5.0,2024-03-31,2024-12-21,2025-05-31,9262 Sullivan Crossing,48,18,Active,Expired,-99,525,455.0,426,0.0
98-064-4465,Mozzarella Cheese,Dairy,93-719-9817,Feedfire,96,38,17,7.0,2024-04-19,2024-10-01,2025-07-22,109 Twin Pines Avenue,72,84,Active,Expired,-47,506,672.0,459,0.0
98-556-5323,Pomegranate,Fruits & Vegetables,21-490-8051,Dynabox,60,61,2,6.0,2024-05-13,2024-08-12,2025-07-06,005 Tomscot Hill,96,50,Active,Expired,-63,482,360.0,419,0.0
36-330-5036,Salmon,Seafood,52-359-1255,Mycat,79,28,4,15.0,2025-02-01,2024-09-20,2025-07-10,21 Golden Leaf Hill,42,46,Active,Expired,-59,218,1185.0,159,0.0
00-357-2313,Avocado Oil,Oils & Fats,93-619-6639,Quamba,10,86,23,10.0,2024-06-29,2024-11-26,2025-07-08,0 Oxford Crossing,24,52,Backordered,Expired,-61,435,100.0,374,0.0
84-272-0790,Blueberries,Fruits & Vegetables,00-635-4638,Eidel,28,86,44,10.0,2024-05-23,2024-11-18,2025-05-26,53 Caliangt Junction,48,12,Backordered,Expired,-104,472,280.0,368,0.0
60-747-8704,Papaya,Fruits & Vegetables,93-793-4398,Twitterwire,97,97,71,4.5,2024-07-12,2024-09-29,2025-07-19,561 Pennsylvania Way,53,31,Active,Expired,-50,422,436.5,372,0.0
37-064-7275,Robusta Coffee,Beverages,63-522-2633,Skiptube,20,42,45,10.0,2024-03-22,2024-06-25,2025-06-19,149 Lawn Way,72,28,Discontinued,Expired,-80,534,200.0,454,0.0
36-679-4670,Bell Pepper,Fruits & Vegetables,60-508-7567,Fatz,90,22,20,4.5,2024-06-30,2025-02-22,2025-03-30,5 Warner Court,81,88,Backordered,Expired,-161,434,405.0,273,0.0
28-185-7303,Robusta Coffee,Beverages,97-143-0641,Yozio,59,31,3,10.0,2024-09-15,2025-01-21,2025-06-28,25696 Westerfield Alley,48,51,Active,Expired,-71,357,590.0,286,0.0
55-154-4728,Arabica Coffee,Beverages,33-466-7894,Yotz,65,63,41,20.0,2024-04-02,2025-01-07,2025-09-06,96 Westridge Junction,28,26,Backordered,Expired,-1,523,1300.0,522,0.0
49-730-0159,Cream,Dairy,62-766-8232,Riffpedia,82,3,82,2.4,2024-10-03,2024-12-10,2025-05-31,09189 2nd Drive,48,31,Active,Expired,-99,339,196.79999999999998,240,0.0
09-618-2842,White Sugar,Grains & Pulses,68-415-1025,Yambee,38,82,17,2.0,2024-12-29,2024-03-21,2025-05-05,642 Arizona Point,52,47,Discontinued,Expired,-125,252,76.0,127,0.0
90-230-9767,Long Grain Rice,Grains & Pulses,70-515-9048,Voonyx,67,88,32,1.5,2024-04-06,2024-05-01,2025-08-13,00397 Bay Terrace,66,42,Discontinued,Expired,-25,519,100.5,494,0.0
77-827-0820,Sesame Oil,Oils & Fats,46-590-7639,Youopia,97,20,8,6.5,2024-06-16,2024-11-06,2025-05-21,8851 Superior Park,51,51,Active,Expired,-109,448,630.5,339,0.0
03-149-9760,Whipped Cream,Dairy,08-141-2402,Yotz,92,99,93,4.0,2025-02-19,2024-07-13,2025-05-12,554 Eliot Point,43,90,Discontinued,Expired,-118,200,368.0,82,0.0
26-799-3714,Robusta Coffee,Beverages,50-877-0990,Mymm,74,2,45,10.0,2024-02-29,2025-02-03,2025-06-09,49225 Homewood Place,37,99,Active,Expired,-90,556,740.0,466,0.0
31-746-4951,Whole Wheat Flour,Grains & Pulses,70-212-0990,Gigaclub,67,60,21,2.75,2024-04-03,2024-05-20,2025-03-27,759 Waywood Court,30,6,Active,Expired,-164,522,184.25,358,0.0
55-936-2406,Bread Flour,Grains & Pulses,29-689-5014,Mynte,27,93,88,1.5,2024-11-16,2024-03-09,2025-04-03,52691 8th Drive,66,13,Active,Expired,-157,295,40.5,138,0.0
64-854-8664,Peanut Oil,Oils & Fats,19-893-7698,Pixoboo,79,3,36,4.0,2024-08-16,2025-01-25,2025-03-25,76 Independence Drive,46,29,Discontinued,Expired,-166,387,316.0,221,0.0
11-325-7396,Mango,Fruits & Vegetables,98-940-7545,Skipfire,92,46,13,5.0,2024-07-28,2024-10-18,2025-08-20,387 Jay Point,24,75,Discontinued,Expired,-18,406,460.0,388,0.0
36-372-2295,Basmati Rice,Grains & Pulses,85-823-7428,Skimia,55,13,71,4.45,2024-04-26,2024-10-22,2025-04-16,98 Bartillon Trail,37,4,Backordered,Expired,-144,499,244.75,355,0.0
31-387-5020,Parmesan Cheese,Dairy,02-811-7933,Buzzbean,63,41,98,11.9,2024-10-22,2024-12-17,2025-05-09,854 Kipling Point,37,7,Active,Expired,-121,320,749.7,199,0.0
11-604-6002,Canola Oil,Oils & Fats,50-862-4552,Kimia,69,17,27,2.3,2025-01-14,2024-06-18,2025-07-16,17640 Cottonwood Place,79,75,Backordered,Expired,-53,236,158.7,183,0.0
19-854-3663,Watermelon,Fruits & Vegetables,72-509-7548,Dabjam,13,88,11,3.0,2024-11-19,2024-05-05,2025-04-15,4 Dakota Avenue,100,52,Backordered,Expired,-145,292,39.0,147,0.0
15-796-3130,Rye Bread,Bakery,45-912-2948,Kwilith,50,58,78,3.0,2024-10-14,2024-04-17,2025-07-18,85 Lunder Court,83,49,Active,Expired,-51,328,150.0,277,0.0
16-380-0753,Apricot,Fruits & Vegetables,24-603-5521,Quinu,38,22,71,5.0,2024-10-07,2024-05-16,2025-04-26,701 Logan Court,33,62,Active,Expired,-134,335,190.0,201,0.0
47-221-3391,Black Coffee,Beverages,21-450-5520,Digitube,78,38,27,15.0,2024-04-06,2024-07-09,2025-04-06,0023 Upham Road,54,42,Active,Expired,-154,519,1170.0,365,0.0
08-226-5155,Bell Pepper,Fruits & Vegetables,64-584-7898,Zava,49,93,15,4.5,2024-04-27,2024-05-01,2025-07-16,81503 Graedel Plaza,52,31,Backordered,Expired,-53,498,220.5,445,0.0
56-191-6497,Bread Flour,Grains & Pulses,65-395-5947,Bubblebox,97,41,68,1.5,2025-01-14,2024-10-04,2025-08-06,844 Schurz Point,35,16,Discontinued,Expired,-32,236,145.5,204,0.0
02-508-3777,Egg (Quail),Dairy,69-933-2582,Realpoint,97,88,81,0.8,2024-11-05,2024-07-07,2025-08-13,895 Northland Hill,97,18,Discontinued,Expired,-25,306,77.60000000000001,281,0.0
94-071-2261,Pear,Fruits & Vegetables,25-706-2146,Roodel,79,37,98,4.5,2024-09-01,2024-03-02,2025-05-19,2004 Cody Plaza,33,20,Discontinued,Expired,-111,371,355.5,260,0.0
74-666-5671,Tuna,Seafood,58-657-7257,Youspan,37,33,80,18.0,2024-12-21,2024-05-10,2025-06-17,11263 Kipling Hill,27,73,Backordered,Expired,-82,260,666.0,178,0.0
35-328-8392,Long Grain Rice,Grains & Pulses,52-340-4509,Ainyx,39,2,71,1.45,2024-04-29,2024-03-18,2025-04-15,09 Londonderry Hill,20,70,Backordered,Expired,-145,496,56.55,351,0.0
95-354-8583,Long Grain Rice,Grains & Pulses,02-057-9401,Meevee,98,40,93,1.5,2025-02-19,2025-02-11,2025-08-15,848 Mariners Cove Junction,30,53,Active,Expired,-23,200,147.0,177,0.0
76-954-1442,Arabica Coffee,Beverages,68-200-8955,Mynte,97,77,99,20.0,2024-11-22,2024-04-24,2025-08-05,43024 Elka Avenue,74,98,Backordered,Expired,-33,289,1940.0,256,0.0
70-612-2531,Pineapple,Fruits & Vegetables,94-217-4781,Flipbug,48,48,39,3.45,2024-03-17,2025-01-25,2025-07-24,4 Raven Drive,51,50,Discontinued,Expired,-45,539,165.60000000000002,494,0.0
10-768-2443,Multigrain Bread,Bakery,44-451-2764,Katz,93,55,95,3.25,2025-02-11,2024-03-05,2025-06-24,4 Orin Lane,56,72,Backordered,Expired,-75,208,302.25,133,0.0
27-881-1177,Green Tea,Beverages,64-807-5250,Skalith,34,47,99,8.0,2025-01-23,2024-07-03,2025-06-09,1223 Monument Drive,97,47,Backordered,Expired,-90,227,272.0,137,0.0
65-368-2479,Egg (Turkey),Dairy,99-570-8162,Browsedrive,23,21,59,2.4,2024-08-15,2024-03-10,2025-08-08,231 Merry Pass,81,8,Active,Expired,-30,388,55.199999999999996,358,0.0
34-709-9237,Carrot,Fruits & Vegetables,66-680-8738,Gigaclub,61,81,99,1.5,2024-10-27,2024-03-13,2025-03-23,1509 Hoard Circle,26,76,Discontinued,Expired,-168,315,91.5,147,0.0
83-400-9746,Mozzarella Cheese,Dairy,02-510-0629,Eidel,24,1,65,7.0,2024-11-18,2024-07-12,2025-09-06,40 Merchant Terrace,58,61,Active,Expired,-1,293,168.0,292,0.0
31-157-1822,Ricotta Cheese,Dairy,53-998-1422,Kwideo,96,80,20,6.1,2024-12-19,2024-07-30,2025-08-24,803 Cottonwood Crossing,94,49,Discontinued,Expired,-14,262,585.5999999999999,248,0.0
03-833-3577,Cucumber,Fruits & Vegetables,87-032-6971,Kanoodle,67,14,25,1.8,2024-05-02,2024-08-20,2025-04-11,38 Killdeer Point,81,77,Active,Expired,-149,493,120.60000000000001,344,0.0
63-822-5278,Pomegranate,Fruits & Vegetables,27-636-1606,Kamba,14,66,1,6.0,2024-08-13,2024-12-13,2025-08-30,5900 Vahlen Avenue,86,15,Backordered,Expired,-8,390,84.0,382,0.0
20-031-0532,Mango,Fruits & Vegetables,35-835-8848,Oyoloo,32,63,92,4.9,2024-11-17,2024-07-25,2025-08-16,8239 Laurel Way,84,34,Discontinued,Expired,-22,294,156.8,272,0.0
39-913-2999,Evaporated Milk,Dairy,74-119-8973,Centimia,23,99,97,2.0,2024-06-09,2024-04-06,2025-08-18,15 Oriole Park,68,76,Discontinued,Expired,-20,455,46.0,435,0.0
94-697-2396,Sourdough Bread,Bakery,34-161-7429,Zoomlounge,71,97,44,4.0,2024-11-27,2024-02-26,2025-07-13,44 Thompson Terrace,58,14,Discontinued,Expired,-56,284,284.0,228,0.0
06-731-2162,Lemon,Fruits & Vegetables,17-546-8875,Meejo,87,1,98,2.5,2024-04-07,2024-10-07,2025-08-01,30968 Anzinger Court,61,84,Discontinued,Expired,-37,518,217.5,481,0.0
55-164-7723,Halibut,Seafood,85-454-9252,Gevee,82,31,86,20.0,2024-04-10,2024-05-17,2025-08-27,6410 Northwestern Pass,66,74,Active,Expired,-11,515,1640.0,504,0.0
10-137-9759,Watermelon,Fruits & Vegetables,23-688-6256,Trupe,90,17,17,3.0,2024-03-31,2024-09-03,2025-03-28,402 Kings Road,82,84,Backordered,Expired,-163,525,270.0,362,0.0
13-962-6263,Sweet Potato,Fruits & Vegetables,26-061-5253,Trupe,49,1,28,2.0,2024-12-01,2024-12-23,2025-04-11,7015 Ramsey Lane,97,95,Active,Expired,-149,280,98.0,131,0.0
76-325-9093,Sesame Oil,Oils & Fats,67-922-3399,Feedbug,27,92,56,6.5,2024-04-18,2024-10-19,2025-07-08,01471 Burrows Lane,29,32,Discontinued,Expired,-61,507,175.5,446,0.0
72-970-0239,Sesame Oil,Oils & Fats,64-752-3122,Divanoodle,85,86,21,6.5,2024-06-30,2024-07-24,2025-06-15,73966 Pond Trail,78,53,Backordered,Expired,-84,434,552.5,350,0.0
39-479-5147,Tuna,Seafood,02-156-7270,Meedoo,92,68,79,18.0,2024-12-24,2024-08-18,2025-06-06,14 Talmadge Park,40,57,Discontinued,Expired,-93,257,1656.0,164,0.0
02-559-8196,Mango,Fruits & Vegetables,44-495-6660,Jaxnation,61,14,49,5.2,2024-06-10,2024-12-12,2025-08-08,545 Linden Alley,74,35,Discontinued,Expired,-30,454,317.2,424,0.0
12-093-9863,Arborio Rice,Grains & Pulses,21-416-3796,Feednation,51,19,96,4.5,2024-11-23,2025-02-09,2025-03-28,6748 Mitchell Road,73,42,Active,Expired,-163,288,229.5,125,0.0
87-903-3486,Peanut Oil,Oils & Fats,90-378-8463,Twitterbeat,21,25,39,4.0,2024-07-30,2024-09-10,2025-05-11,99 Twin Pines Alley,79,30,Active,Expired,-119,404,84.0,285,0.0
50-364-5828,Coconut,Fruits & Vegetables,17-239-6309,Mydo,89,57,92,5.0,2024-08-15,2024-06-14,2025-06-24,772 Golf Course Junction,38,16,Active,Expired,-75,388,445.0,313,0.0
46-753-8430,Feta Cheese,Dairy,35-042-9391,Rhynyx,98,77,7,7.0,2024-10-02,2024-11-19,2025-04-15,60356 Derek Lane,92,29,Discontinued,Expired,-145,340,686.0,195,0.0
56-657-4387,White Bread,Bakery,78-629-7560,Meevee,61,77,45,2.5,2024-03-21,2024-02-29,2025-07-28,5 Lyons Street,51,48,Backordered,Expired,-41,535,152.5,494,0.0
55-522-8242,Whipped Cream,Dairy,48-884-5431,Feedbug,29,36,40,4.0,2024-11-08,2024-03-30,2025-08-11,7 Spohn Avenue,60,96,Backordered,Expired,-27,303,116.0,276,0.0
58-122-2282,Black Tea,Beverages,55-773-9118,Ozu,59,20,17,5.0,2024-12-06,2024-06-30,2025-06-16,96 American Ash Center,45,15,Discontinued,Expired,-83,275,295.0,192,0.0
92-995-8689,Cheddar Cheese,Dairy,18-682-7828,Wordify,31,65,94,9.0,2024-12-03,2024-10-17,2025-04-29,1 Merchant Circle,63,7,Backordered,Expired,-131,278,279.0,147,0.0
47-221-2470,Pomegranate,Fruits & Vegetables,30-780-7583,Teklist,17,45,44,6.0,2024-07-25,2024-04-03,2025-08-25,60 Messerschmidt Pass,37,16,Active,Expired,-13,409,102.0,396,0.0
08-573-9997,Pomegranate,Fruits & Vegetables,95-734-4024,Meevee,26,1,9,6.0,2025-02-10,2024-04-05,2025-07-30,03 Little Fleur Pass,82,8,Backordered,Expired,-39,209,156.0,170,0.0
14-115-8371,Chocolate Biscuit,Bakery,80-833-3051,Yakitri,23,76,70,5.0,2025-01-07,2024-09-19,2025-03-30,40 Cody Pass,97,38,Backordered,Expired,-161,243,115.0,82,0.0
15-907-3681,Plum,Fruits & Vegetables,72-931-9828,Brainsphere,20,42,21,3.85,2024-11-28,2025-01-27,2025-05-17,21633 Sycamore Center,61,25,Discontinued,Expired,-113,283,77.0,170,0.0
02-920-4829,White Bread,Bakery,41-587-4864,Skyble,92,87,84,2.5,2024-10-19,2024-06-14,2025-05-07,4 Judy Hill,61,31,Backordered,Expired,-123,323,230.0,200,0.0
27-262-2437,Swiss Cheese,Dairy,05-181-2682,Skidoo,80,9,29,8.1,2024-08-26,2024-11-20,2025-08-17,739 Swallow Road,54,62,Active,Expired,-21,377,648.0,356,0.0
61-796-6540,Ricotta Cheese,Dairy,40-002-8400,Fliptune,88,4,79,6.0,2024-04-24,2024-06-02,2025-07-04,126 Spohn Plaza,23,39,Discontinued,Expired,-65,501,528.0,436,0.0
36-177-0573,Egg (Turkey),Dairy,62-687-0951,Oyondu,92,1,23,2.5,2024-08-27,2024-10-02,2025-06-24,35 Portage Road,78,36,Discontinued,Expired,-75,376,230.0,301,0.0
00-215-7434,Egg (Goose),Dairy,85-272-3969,Quatz,14,63,74,2.5,2024-04-28,2025-02-19,2025-04-05,389 Ridgeway Park,59,63,Backordered,Expired,-155,497,35.0,342,0.0
86-273-9377,White Rice,Grains & Pulses,38-330-5543,Eimbee,18,86,20,1.8,2024-12-26,2024-12-04,2025-08-26,1 Hollow Ridge Park,64,34,Discontinued,Expired,-12,255,32.4,243,0.0
99-048-8310,Tomato,Fruits & Vegetables,70-453-8646,Demimbu,32,49,73,2.5,2024-07-06,2024-04-22,2025-06-03,43 Lakewood Junction,80,36,Discontinued,Expired,-96,428,80.0,332,0.0
01-026-2772,Blueberries,Fruits & Vegetables,20-532-0144,Buzzbean,40,61,47,10.0,2024-08-28,2024-06-11,2025-08-03,3 Bunting Point,76,10,Discontinued,Expired,-35,375,400.0,340,0.0
66-268-8345,Greek Yogurt,Dairy,32-182-1895,Thoughtstorm,91,84,11,3.0,2024-12-04,2024-06-02,2025-04-17,550 Clemons Plaza,56,90,Active,Expired,-143,277,273.0,134,0.0
49-570-8214,Sour Cream,Dairy,17-345-5800,Realblab,81,76,10,4.0,2024-05-13,2024-05-27,2025-03-19,1823 Elgar Park,68,100,Backordered,Expired,-172,482,324.0,310,0.0
54-109-8062,Sushi Rice,Grains & Pulses,04-726-3363,Linklinks,75,69,100,4.5,2024-07-11,2025-01-19,2025-05-14,67 Little Fleur Road,43,18,Backordered,Expired,-116,423,337.5,307,0.0
